multipole,value,angle
Normal Octupole,-0.407436195167,96.6
Normal Octupole,-0.462415047916,96.8
Normal Octupole,-0.467338720811,97.0
Normal Octupole,-0.446253939812,97.2
Normal Octupole,-0.439364990518,97.4
Normal Octupole,-0.386911316679,97.6
Normal Octupole,-0.343957927252,97.8
Normal Octupole,-0.304073139355,98.0
Normal Octupole,-0.253260837289,98.2
Normal Octupole,-0.217054056717,98.4
Normal Octupole,-0.205434832399,98.6
Normal Octupole,-0.179855710719,98.8
Normal Octupole,-0.155228736994,99.0
Normal Octupole,-0.120140164074,99.2
Normal Octupole,-0.0447090108387,99.4
Normal Octupole,-0.0304011105817,99.6
Normal Octupole,-0.0277945169138,99.8
Normal Octupole,0.0545304895729,100.0
Normal Octupole,0.0871074653135,100.2
Normal Octupole,0.112380320051,100.4
Normal Octupole,0.14991824403,100.6
Normal Octupole,0.194126077604,100.8
Normal Octupole,0.245707043667,101.0
Normal Octupole,0.257871046213,101.2
Normal Octupole,0.202302618919,101.4
Normal Octupole,0.157901225322,101.6
Normal Octupole,0.127777773499,101.8
Normal Octupole,0.0890224829633,102.0
Normal Octupole,0.107810470701,102.2
Normal Octupole,0.217111408915,102.4
Normal Octupole,0.279001316986,102.6
Normal Octupole,0.300505211471,102.8
Normal Octupole,0.277034157892,103.0
Normal Octupole,0.281008000504,103.2
Normal Octupole,0.300659223723,103.4
Normal Octupole,0.270148588371,103.6
Normal Octupole,0.124155513052,103.8
Normal Octupole,-0.135241790427,104.0
Normal Octupole,0.336559587775,104.2
Normal Octupole,0.99795598105,104.4
Normal Octupole,1.2522620402,104.6
Normal Octupole,1.25301177996,104.8
Normal Octupole,1.26300486051,105.0
Normal Octupole,1.15758895645,105.2
Normal Octupole,1.01776399754,105.4
Normal Octupole,0.931199433936,105.6
Normal Octupole,0.870106624982,105.8
Normal Octupole,0.864090412819,106.0
Normal Octupole,0.913513592954,106.2
Normal Octupole,0.997152339505,106.4
Normal Octupole,1.12663013619,106.6
Normal Octupole,1.28326118548,106.8
Normal Octupole,1.35238407242,107.0
Normal Octupole,1.39317760063,107.2
Normal Octupole,1.44798253059,107.4
Normal Octupole,1.44244749197,107.6
Normal Octupole,1.37545786686,107.8
Normal Octupole,1.32342230246,108.0
Normal Octupole,1.21828313301,108.2
Normal Octupole,1.12572983837,108.4
Normal Octupole,1.01796482434,108.6
Normal Octupole,0.943791313708,108.8
Normal Octupole,0.870565236156,109.0
Normal Octupole,0.902436048109,109.2
Normal Octupole,0.957743592579,109.4
Normal Octupole,0.987705221372,109.6
Normal Octupole,0.933151585161,109.8
Normal Octupole,0.901106663854,110.0
Normal Octupole,0.806448681747,110.2
Normal Octupole,0.730117932967,110.4
Normal Octupole,0.697456914994,110.6
Normal Octupole,0.716160057644,110.8
Normal Octupole,0.812730009111,111.0
Normal Octupole,1.00785062564,111.2
Normal Octupole,1.04846674964,111.4
Normal Octupole,1.18060525397,111.6
Normal Octupole,1.44057706179,111.8
Normal Octupole,1.76634305291,112.0
Normal Octupole,1.88488246166,112.2
Normal Octupole,1.58481926245,112.4
Normal Octupole,1.41921383093,112.6
Normal Octupole,1.50098676622,112.8
Normal Octupole,1.55465685082,113.0
Normal Octupole,1.49494870132,113.2
Normal Octupole,1.55390691174,113.4
Normal Octupole,1.79368367674,113.6
Normal Octupole,2.16795953444,113.8
Normal Octupole,2.6958944786,114.0
Normal Octupole,3.58509144762,114.2
Normal Octupole,1.10783191041,114.4
Normal Octupole,-0.059544401501,114.6
Normal Octupole,0.76856586615,114.8
Normal Octupole,1.41454760243,115.0
Normal Octupole,1.57769137058,115.2
Normal Octupole,1.66681147389,115.4
Normal Octupole,1.67749743439,115.6
Normal Octupole,1.59767549383,115.8
Normal Octupole,1.49300053176,116.0
Normal Octupole,1.3632173767,116.2
Normal Octupole,1.20340508105,116.4
Normal Octupole,0.998499404989,116.6
Normal Octupole,0.829606273255,116.8
Normal Octupole,0.81545903636,117.0
Normal Octupole,1.7573896839,117.2
Normal Octupole,0.953253137558,117.4
Normal Octupole,0.980527454874,117.6
Normal Octupole,1.01882261769,117.8
Normal Octupole,1.06674299661,118.0
Normal Octupole,1.12886360502,118.2
Normal Octupole,1.19411059398,118.4
Normal Octupole,1.19313771241,118.6
Normal Octupole,1.11784194418,118.8
Normal Octupole,1.0109610486,119.0
Normal Octupole,0.939819412722,119.2
Normal Octupole,0.903471875927,119.4
Normal Octupole,0.850423809496,119.6
Normal Octupole,0.806399343113,119.8
Normal Octupole,0.88510030305,120.0
Normal Octupole,0.962018585017,120.2
Normal Octupole,0.947345115245,120.4
Normal Octupole,0.885431974963,120.6
Normal Octupole,0.777270147366,120.8
Normal Octupole,0.692528763997,121.0
Normal Octupole,0.67280129578,121.2
Normal Octupole,0.710143165408,121.4
Normal Octupole,0.79602088643,121.6
Normal Octupole,0.905638038229,121.8
Normal Octupole,1.01068637429,122.0
Normal Octupole,1.08981751743,122.2
Normal Octupole,1.16821372203,122.4
Normal Octupole,1.22155294251,122.6
Normal Octupole,1.24348884142,122.8
Normal Octupole,1.26513028625,123.0
Normal Octupole,1.30373538381,123.2
Normal Octupole,1.37488139376,123.4
Normal Octupole,1.14192888212,123.6
Normal Octupole,1.15638323868,123.8
Normal Octupole,1.3236734924,124.0
Normal Octupole,0.912641882655,124.2
Normal Octupole,0.447348089237,124.4
Normal Octupole,0.528231155406,124.6
Normal Octupole,0.68749671355,124.8
Normal Octupole,0.73121753568,125.0
Normal Octupole,0.702990660413,125.2
Normal Octupole,0.619567082206,125.4
Normal Octupole,0.512963246979,125.6
Normal Octupole,0.361212656483,125.8
Normal Octupole,0.224529384663,126.0
Normal Octupole,0.187059255205,126.2
Normal Octupole,0.309664147667,126.4
Normal Octupole,0.450956710152,126.6
Normal Octupole,0.486434822565,126.8
Normal Octupole,0.438290631573,127.0
Normal Octupole,0.388910145858,127.2
Normal Octupole,0.52178983187,127.4
Normal Octupole,0.606894343952,127.6
Normal Octupole,0.639041498581,127.8
Normal Octupole,0.617371311095,128.0
Normal Octupole,0.625322872101,128.2
Normal Octupole,0.679163627275,128.4
Normal Octupole,0.747840492222,128.6
Normal Octupole,0.815630718345,128.8
Normal Octupole,0.785551235843,129.0
Normal Octupole,0.654909175145,129.2
Normal Octupole,0.535993183907,129.4
Normal Octupole,0.488410420361,129.6
Normal Octupole,0.468929278049,129.8
Normal Octupole,0.490340179449,130.0
Normal Octupole,0.491038730981,130.2
Normal Octupole,0.408730087591,130.4
Normal Octupole,0.349994077739,130.6
Normal Octupole,0.293300849137,130.8
Normal Octupole,0.180658990221,131.0
Normal Octupole,0.113181453804,131.2
Normal Octupole,0.0926660616815,131.4
Normal Octupole,0.0783526071386,131.6
Normal Octupole,0.118901542322,131.8
Normal Octupole,0.145262658854,132.0
Normal Octupole,0.0830273792322,132.2
Normal Octupole,0.112891253182,132.4
Normal Octupole,0.200594436836,132.6
Normal Octupole,0.292198451957,132.8
Normal Octupole,0.523801779521,133.0
Normal Octupole,0.645684303071,133.2
Normal Octupole,0.799395765171,133.4
Normal Octupole,1.00778614127,133.6
Normal Octupole,1.18005310192,133.8
Normal Octupole,1.52300936826,134.0
Normal Octupole,0.889074032993,134.2
Normal Octupole,0.672943592568,134.4
Normal Octupole,0.569713214524,134.6
Normal Octupole,0.494159928181,134.8
Normal Octupole,0.361631540626,135.0
Normal Octupole,0.0513456654209,135.2
Normal Octupole,-0.0978568424746,135.4
Normal Octupole,-0.182354259888,135.6
Normal Octupole,-0.245158733185,135.8
Normal Octupole,-0.29121175095,136.0
Normal Octupole,-0.263118420703,136.2
Normal Octupole,-0.172757901694,136.4
Normal Octupole,-0.0451823908213,136.6
Normal Octupole,-0.0282976661231,136.8
Normal Octupole,-0.000863740257823,137.0
Normal Octupole,0.0331961462427,137.2
Normal Octupole,0.0657337277301,137.4
Normal Octupole,0.0892011054193,137.6
Normal Octupole,0.1022346567,137.8
Normal Octupole,0.130418569171,138.0
Normal Octupole,0.108698521967,138.2
Normal Octupole,0.0633564002367,138.4
Normal Octupole,0.030819703588,138.6
Normal Octupole,-0.0188358914139,138.8
Normal Octupole,-0.0340003892723,139.0
Normal Octupole,0.0313624530967,139.2
Normal Octupole,0.116946734554,139.4
Normal Octupole,0.264429301917,139.6
Normal Octupole,0.464685003361,139.8
Normal Octupole,0.536458223637,140.0
Normal Octupole,0.513187938193,140.2
Normal Octupole,0.373610582593,140.4
Normal Octupole,0.260757730312,140.6
Normal Octupole,0.251819118845,140.8
Normal Octupole,0.320254637099,141.0
Normal Octupole,0.535752939692,141.2
Normal Octupole,0.738071829577,141.4
Normal Octupole,0.792471070487,141.6
Normal Octupole,0.804201550822,141.8
Normal Octupole,0.791469823244,142.0
Normal Octupole,0.708114891299,142.2
Normal Octupole,0.645717233649,142.4
Normal Octupole,0.625077866008,142.6
Normal Octupole,0.599617156567,142.8
Normal Octupole,0.660600446733,143.0
Normal Octupole,0.85417510943,143.2
Normal Octupole,1.0607536161,143.4
Normal Octupole,1.29403591368,143.6
Normal Octupole,1.54871995674,143.8
Normal Octupole,2.00836279844,144.0
Normal Octupole,2.78570070146,144.2
Normal Octupole,2.69973644943,144.4
Normal Octupole,1.04901354523,144.6
Normal Octupole,0.695069654476,144.8
Normal Octupole,1.27990813628,145.0
Normal Octupole,1.77750158049,145.2
Normal Octupole,2.05915918468,145.4
Normal Octupole,2.22999947379,145.6
Normal Octupole,2.36863707593,145.8
Normal Octupole,2.51299586403,146.0
Normal Octupole,2.58472120104,146.2
Normal Octupole,2.55430092374,146.4
Normal Octupole,2.50924309225,146.6
Normal Octupole,2.45700260869,146.8
Normal Octupole,2.40210657067,147.0
Normal Octupole,2.36327343,147.2
Normal Octupole,2.35024847103,147.4
Normal Octupole,2.35477397083,147.6
Normal Octupole,2.38451236962,147.8
Normal Octupole,2.45822960401,148.0
Normal Octupole,2.541594399,148.2
Normal Octupole,2.67301440627,148.4
Normal Octupole,2.76729747302,148.6
Normal Octupole,2.79678872111,148.8
Normal Octupole,2.75926042686,149.0
Normal Octupole,2.71766840053,149.2
Normal Octupole,2.64622385896,149.4
Normal Octupole,2.55437149078,149.6
Normal Octupole,2.47685588977,149.8
Normal Octupole,2.44718836304,150.0
Normal Octupole,2.4796347522,150.2
Normal Octupole,2.53838810284,150.4
Normal Octupole,2.56242752809,150.6
Normal Octupole,2.49415642887,150.8
Normal Octupole,2.47695261252,151.0
Normal Octupole,2.43407408863,151.2
Normal Octupole,2.41982688264,151.4
Normal Octupole,2.43770973309,151.6
Normal Octupole,2.52478973574,151.8
Normal Octupole,2.50001891801,152.0
Normal Octupole,2.49620474828,152.2
Normal Octupole,2.49782420022,152.4
Normal Octupole,2.4961623999,152.6
Normal Octupole,2.44323832369,152.8
Normal Octupole,2.41931033545,153.0
Normal Octupole,2.34265761297,153.2
Normal Octupole,2.21695104215,153.4
Normal Octupole,1.98929476514,153.6
Normal Octupole,2.00153262049,153.8
Normal Octupole,2.43171747717,154.0
Normal Octupole,1.49150765013,154.2
Normal Octupole,0.952524096116,154.4
Normal Octupole,1.01673701019,154.6
Normal Octupole,1.11534023939,154.8
Normal Octupole,1.14366975682,155.0
Normal Octupole,1.13007773977,155.2
Normal Octupole,1.10499675611,155.4
Normal Octupole,1.07489210223,155.6
Normal Octupole,1.0757153851,155.8
Normal Octupole,1.11508703569,156.0
Normal Octupole,1.1039155853,156.2
Normal Octupole,1.06815603111,156.4
Normal Octupole,1.05287178513,156.6
Normal Octupole,1.05686084805,156.8
Normal Octupole,1.04200140535,157.0
Normal Octupole,0.99560388964,157.2
Normal Octupole,0.99548673687,157.4
Normal Octupole,1.05864792218,157.6
Normal Octupole,1.12081510428,157.8
Normal Octupole,1.03989828756,158.0
Normal Octupole,0.913482109876,158.2
Normal Octupole,0.862479228495,158.4
Normal Octupole,0.895815176277,158.6
Normal Octupole,0.957599573561,158.8
Normal Octupole,1.01799540977,159.0
Normal Octupole,1.11577118352,159.2
Normal Octupole,1.22180977584,159.4
Normal Octupole,1.33461330973,159.6
Normal Octupole,1.40296117144,159.8
Normal Octupole,1.432521472,160.0
Normal Octupole,1.41118639615,160.2
Normal Octupole,1.35462491989,160.4
Normal Octupole,1.27212438681,160.6
Normal Octupole,1.15725178562,160.8
Normal Octupole,1.06137410673,161.0
Normal Octupole,0.966598723926,161.2
Normal Octupole,0.899487930408,161.4
Normal Octupole,0.837818800434,161.6
Normal Octupole,0.787685784953,161.8
Normal Octupole,0.7388957705,162.0
Normal Octupole,0.671424028588,162.2
Normal Octupole,0.658892786523,162.4
Normal Octupole,0.612237189704,162.6
Normal Octupole,0.569981850544,162.8
Normal Octupole,0.580098492672,163.0
Normal Octupole,0.56348521998,163.2
Normal Octupole,0.542930227579,163.4
Normal Octupole,0.54508715973,163.6
Normal Octupole,0.579843710476,163.8
Normal Octupole,1.72471344801,164.0
Normal Octupole,1.1447582158,164.2
Normal Octupole,2.78991383747,164.4
Normal Octupole,2.71929754289,164.6
Normal Octupole,2.6368764759,164.8
Normal Octupole,2.61311796023,165.0
Normal Octupole,2.62252189595,165.2
Normal Octupole,2.57057293938,165.4
Normal Octupole,2.45546851356,165.6
Normal Octupole,2.25205453834,165.8
Normal Octupole,2.06610439551,166.0
Normal Octupole,1.90704560418,166.2
Normal Octupole,1.8050441496,166.4
Normal Octupole,1.70590821039,166.6
Normal Octupole,1.66180970591,166.8
Normal Octupole,1.66869984533,167.0
Normal Octupole,1.66216654921,167.2
Normal Octupole,1.69354297338,167.4
Normal Octupole,1.74143562325,167.6
Normal Octupole,1.78013231806,167.8
Normal Octupole,1.834006491,168.0
Normal Octupole,1.89008792201,168.2
Normal Octupole,1.95979582901,168.4
Normal Octupole,2.01405275627,168.6
Normal Octupole,2.05664045895,168.8
Normal Octupole,2.07785826955,169.0
Normal Octupole,2.06942253193,169.2
Normal Octupole,2.08766942631,169.4
Normal Octupole,2.11628217756,169.6
Normal Octupole,2.17417599747,169.8
Normal Octupole,2.29293343017,170.0
Normal Octupole,2.40504935775,170.2
Normal Octupole,2.45770614415,170.4
Normal Octupole,2.46015951942,170.6
Normal Octupole,2.44484929212,170.8
Normal Octupole,2.48396899874,171.0
Normal Octupole,2.56091224424,171.2
Normal Octupole,2.51022212601,171.4
Normal Octupole,2.43940523726,171.6
Normal Octupole,2.46954055767,171.8
Normal Octupole,2.48260427983,172.0
Normal Octupole,2.50504841763,172.2
Normal Octupole,2.60085646723,172.4
Normal Octupole,2.72666884172,172.6
Normal Octupole,2.85330260573,172.8
Normal Octupole,2.98739688894,173.0
Normal Octupole,3.0903959284,173.2
Normal Octupole,3.09954966046,173.4
Normal Octupole,3.0158268742,173.6
Normal Octupole,2.79471533524,173.8
Normal Octupole,2.70407694529,174.0
Normal Octupole,3.06018628424,174.2
Normal Octupole,3.41565795658,174.4
Normal Octupole,1.19743886351,174.6
Normal Octupole,1.17534023691,174.8
Normal Octupole,1.18986460226,175.0
Normal Octupole,1.10563579509,175.2
Normal Octupole,1.00957475643,175.4
Normal Octupole,0.930798977445,175.6
Normal Octupole,0.795373473056,175.8
Normal Octupole,0.674335849418,176.0
Normal Octupole,0.532323143566,176.2
Normal Octupole,0.42078060105,176.4
Normal Octupole,0.357771701959,176.6
Normal Octupole,0.339869960958,176.8
Normal Octupole,1.13329762861,177.0
Normal Octupole,0.349557224871,177.2
Normal Octupole,0.370824359524,177.4
Normal Octupole,0.4039150651,177.6
Normal Octupole,0.448258460473,177.8
Normal Octupole,0.484370736726,178.0
Normal Octupole,0.534991509696,178.2
Normal Octupole,0.600209768298,178.4
Normal Octupole,0.676778766709,178.6
Normal Octupole,0.733522616683,178.8
Normal Octupole,0.709753184988,179.0
Normal Octupole,0.63830181248,179.2
Normal Octupole,0.587785127013,179.4
Normal Octupole,0.548257450501,179.6
Normal Octupole,0.50730184883,179.8
Normal Octupole,0.471720129078,180.0
Normal Octupole,0.434235572643,180.2
Normal Octupole,0.362618625025,180.4
Normal Octupole,0.297402887535,180.6
Normal Octupole,0.240401135635,180.8
Normal Octupole,0.21805060861,181.0
Normal Octupole,0.193824728205,181.2
Normal Octupole,0.179458550693,181.4
Normal Octupole,0.229558467556,181.6
Normal Octupole,0.276183184519,181.8
Normal Octupole,0.329050090051,182.0
Normal Octupole,0.405229626651,182.2
Normal Octupole,0.507437251006,182.4
Normal Octupole,0.688512369144,182.6
Normal Octupole,0.883644299301,182.8
Normal Octupole,1.08937190508,183.0
Normal Octupole,1.35512463531,183.2
Normal Octupole,1.57981672848,183.4
Normal Octupole,1.38273205608,183.6
Normal Octupole,1.99947220473,183.8
Normal Octupole,3.35545447605,184.0
Normal Octupole,3.35466777889,184.2
Normal Octupole,2.75055584411,184.4
Normal Octupole,2.62406190679,184.6
Normal Octupole,2.3852929695,184.8
Normal Octupole,2.11100812943,185.0
Normal Octupole,1.87118963735,185.2
Normal Octupole,1.70453541633,185.4
Normal Octupole,1.58349936172,185.6
Normal Octupole,1.53168484392,185.8
Normal Octupole,1.54579606696,186.0
Normal Octupole,1.55444435821,186.2
Normal Octupole,1.54576867937,186.4
Normal Octupole,1.51334970514,186.6
Normal Octupole,1.538100853,186.8
Normal Octupole,1.54174447016,187.0
Normal Octupole,1.50348932336,187.2
Normal Octupole,1.45474922713,187.4
Normal Octupole,1.46109232286,187.6
Normal Octupole,1.49031273368,187.8
Normal Octupole,1.52608499055,188.0
Normal Octupole,1.57193529596,188.2
Normal Octupole,1.58530571035,188.4
Normal Octupole,1.62172127137,188.6
Normal Octupole,1.66251494521,188.8
Normal Octupole,1.6834929098,189.0
Normal Octupole,1.69048711511,189.2
Normal Octupole,1.67721605001,189.4
Normal Octupole,1.64550883779,189.6
Normal Octupole,1.63315525443,189.8
Normal Octupole,1.61150847467,190.0
Normal Octupole,1.5430238134,190.2
Normal Octupole,1.48479461848,190.4
Normal Octupole,1.43224711384,190.6
Normal Octupole,1.38266357917,190.8
Normal Octupole,1.35131325173,191.0
Normal Octupole,1.35150875158,191.2
Normal Octupole,1.37382320642,191.4
Normal Octupole,1.41435582276,191.6
Normal Octupole,1.49297112709,191.8
Normal Octupole,1.53507480296,192.0
Normal Octupole,1.57149852363,192.2
Normal Octupole,1.61519843045,192.4
Normal Octupole,1.72653214881,192.6
Normal Octupole,1.84842172232,192.8
Normal Octupole,1.99421059365,193.0
Normal Octupole,2.1951962282,193.2
Normal Octupole,2.43039227696,193.4
Normal Octupole,2.75029560026,193.6
Normal Octupole,3.07277695877,193.8
Normal Octupole,3.0556229279,194.0
Normal Octupole,2.7097200043,194.2
Normal Octupole,1.96535085161,194.4
Normal Octupole,2.21220257091,194.6
Normal Octupole,2.51727865077,194.8
Normal Octupole,2.71625236878,195.0
Normal Octupole,2.79572388793,195.2
Normal Octupole,-2.77987538812,195.4
Normal Octupole,-2.64321428239,195.6
Normal Octupole,-2.43002876979,195.8
Normal Octupole,-2.27680528067,196.0
Normal Octupole,-2.15847543625,196.2
Normal Octupole,-2.0857591249,196.4
Normal Octupole,-1.99432534279,196.6
Normal Octupole,-1.86153317818,196.8
Normal Octupole,-1.73039203269,197.0
Normal Octupole,-1.64445488312,197.2
Normal Octupole,-1.60758427699,197.4
Normal Octupole,-1.57401265909,197.6
Normal Octupole,-1.53056871201,197.8
Normal Octupole,-1.56300335848,198.0
Normal Octupole,-1.64897042662,198.2
Normal Octupole,-1.72942280212,198.4
Normal Octupole,-1.74245418573,198.6
Normal Octupole,-1.69086461465,198.8
Normal Octupole,-1.34400534322,199.0
Normal Octupole,-0.879320268778,199.2
Normal Octupole,-0.414635194333,199.4
Normal Octupole,0.050049880112,199.6
Normal Octupole,0.514734954557,199.8
Normal Octupole,0.979420029002,200.0
Normal Octupole,1.44410510345,200.2
Normal Octupole,1.47197243264,200.4
Normal Octupole,1.41062484253,200.6
Normal Octupole,1.37218681413,200.8
Normal Octupole,1.42247475479,201.0
Normal Octupole,1.53678544292,201.2
Normal Octupole,1.56671324328,201.4
Normal Octupole,1.57042783087,201.6
Normal Octupole,1.57414241845,201.8
Normal Octupole,1.57785700604,202.0
Normal Octupole,1.58157159362,202.2
Normal Octupole,1.58528618121,202.4
Normal Octupole,1.58900076879,202.6
Normal Octupole,1.61518546802,202.8
Normal Octupole,1.67151930414,203.0
Normal Octupole,1.69372958004,203.2
Normal Octupole,1.77765738336,203.4
Normal Octupole,1.90373902709,203.6
Normal Octupole,2.07033937755,203.8
Normal Octupole,2.27153493844,204.0
Normal Octupole,2.52290110439,204.2
Normal Octupole,1.89675061963,204.4
Normal Octupole,0.822302180064,204.6
Normal Octupole,1.05041382418,204.8
